"id","policyName","title","description","origin.originName","productUnits","detectedAt","status","type","severity","integration.name","assignedUser","comments","lastUpdateTime"
"275AD87E3C","PublicPasswordInUrl","Public secret detected: password in URL","Possible password in URL was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","dxapikit","[]","2024-01-05T13:11:19.751Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:19.751Z"
"C31661EFC1","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.625Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.625Z"
"CB39374A82","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.361Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.361Z"
"63258C811B","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.347Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.347Z"
"62D2CCB847","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.569Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.569Z"
"082A4C0EE4","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.611Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.611Z"
"D94F792081","PublicPasswordInUrl","Public secret detected: password in URL","Possible password in URL was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","tomcat_demoapp","['All']","2024-01-05T13:11:20.878Z","Resolved","Secret","Critical","duckback00","None","[]","2024-01-27T03:00:06.419Z"
"04E8F04117","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:20.892Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.892Z"
"9846BEF797","PublicPasswordInUrl","Public secret detected: password in URL","Possible password in URL was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","tomcat_demoapp","['All']","2024-01-05T13:11:20.911Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.911Z"
"D4896A14D6","PublicPasswordInUrl","Public secret detected: password in URL","Possible password in URL was detected in a public repository. Consider it compromised. Make sure to inspect any abuse in the entire time the secret was exposed and revoke it if necessary","tomcat_demoapp","['All']","2024-01-05T13:11:20.931Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:20.931Z"
"DCD44D666F","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:22.512Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:22.512Z"
"568D4D0A41","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:22.543Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:22.543Z"
"974B2B03FE","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:22.526Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:22.526Z"
"50BBC2E853","PublicSocialSecurityNumber","Public PII Detected: Social security number","Possible Social security number was detected in a public repository","tomcat_demoapp","['All']","2024-01-05T13:11:22.557Z","Open","Secret","Critical","duckback00","None","[]","2024-01-05T13:11:22.557Z"
"D73DC5E9F5","RepositoryDoesntHaveGitHubAdvancedSecurityCodeScanningControl","GitHub Advanced Security code scanning (CodeQL) is disabled for a repository","Enable GitHub Advanced Security code scanning to analyze code and show the findings in GitHub","sandbox-legitsecurity/Shovel","['All']","2024-01-05T17:29:29.906Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:29.906Z"
"D936286CEF","RepositoryDoesntHaveGitHubAdvancedSecuritySecretScanningControl","GitHub Advanced Security - secret scanning is disabled for a repository","Enable GitHub Advanced Security secret scanning to analyze commit contents and find secrets","sandbox-legitsecurity/Shovel","['All']","2024-01-05T17:29:29.906Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:29.906Z"
"617074A509","RepositoryDoesntHaveVeracodeControl","Repository is missing a 'Veracode' control","This repository is scanned by 'Veracode' as part of the build process","sandbox-legitsecurity/Shovel","['All']","2024-01-05T17:29:29.906Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:29.906Z"
"C385DE5C2D","RepositoryDoesntHaveDependabotControl","Dependabot is disabled for a repository","Enable GitHub Dependabot to continuously scan for open source vulnerabilities and receive alerts","sandbox-legitsecurity/Shovel","['All']","2024-01-05T17:29:29.906Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:29.906Z"
"0C226D58F7","RepositoryDoesntHaveDependabotControl","Dependabot is disabled for a repository","Enable GitHub Dependabot to continuously scan for open source vulnerabilities and receive alerts","sandbox-legitsecurity/terragoat","['All']","2024-01-05T17:29:32.246Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.246Z"
"A21ECE4E7B","RepositoryDoesntHaveGitHubAdvancedSecuritySecretScanningControl","GitHub Advanced Security - secret scanning is disabled for a repository","Enable GitHub Advanced Security secret scanning to analyze commit contents and find secrets","sandbox-legitsecurity/terragoat","['All']","2024-01-05T17:29:32.246Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.246Z"
"B9E6CABEFD","RepositoryDoesntHaveVeracodeControl","Repository is missing a 'Veracode' control","This repository is scanned by 'Veracode' as part of the build process","sandbox-legitsecurity/terragoat","['All']","2024-01-05T17:29:32.246Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.246Z"
"B6F6A4FAFA","RepositoryDoesntHaveDependabotControl","Dependabot is disabled for a repository","Enable GitHub Dependabot to continuously scan for open source vulnerabilities and receive alerts","sandbox-legitsecurity/NodeGoat","['All']","2024-01-05T17:29:32.421Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.421Z"
"CF945178FF","RepositoryDoesntHaveGitHubAdvancedSecuritySecretScanningControl","GitHub Advanced Security - secret scanning is disabled for a repository","Enable GitHub Advanced Security secret scanning to analyze commit contents and find secrets","sandbox-legitsecurity/NodeGoat","['All']","2024-01-05T17:29:32.421Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.421Z"
"D3CD613634","RepositoryDoesntHaveVeracodeControl","Repository is missing a 'Veracode' control","This repository is scanned by 'Veracode' as part of the build process","sandbox-legitsecurity/NodeGoat","['All']","2024-01-05T17:29:32.421Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.421Z"
"89E066630C","RepositoryDoesntHaveDependabotControl","Dependabot is disabled for a repository","Enable GitHub Dependabot to continuously scan for open source vulnerabilities and receive alerts","sandbox-legitsecurity/branch-protection-example","['All']","2024-01-05T17:29:32.454Z","Open","Controls","Medium","sandbox-legitsecurity","None","[]","2024-01-05T17:29:32.454Z"
